municipality,year,week,season,ndvi,evi,temperature,temperature_max,temperature_min,rainfall_total,humidity,solar_radiation,wind_speed
Pio Duran,2014,12,Hot Dry,0.5958,0.4422,25.60142857,26.16,24.97,68.01,82.44571428571429,17.43285714285714,3.442857142857143
Pio Duran,2014,13,Hot Dry,0.5866,0.4243,26.21285714,26.72,25.6,51.83,85.18714285714285,18.25857142857143,2.847142857142857
Pio Duran,2014,15,Hot Dry,0.4686,0.3498,26.53857143,26.93,26.36,0.09,81.01571428571428,23.47714285714286,2.4
Pio Duran,2014,16,Hot Dry,0.6697,0.4413,26.72857143,27.06,26.24,12.66,79.72428571428573,20.73,2.5357142857142856
Pio Duran,2014,17,Hot Dry,0.6468,0.4841,27.20857143,27.81,26.49,17.22,82.94714285714285,21.638571428571428,2.0785714285714287
Pio Duran,2014,18,Hot Dry,0.6906,0.4544,28.25571429,28.45,28.05,2.29,78.99142857142856,23.29428571428572,2.0028571428571427
Pio Duran,2014,19,Hot Dry,0.6827,0.4458,28.08,28.4,27.48,0.41,81.41,22.205714285714286,2.005714285714286
Pio Duran,2014,20,Hot Dry,0.5996,0.3819,28.66714286,28.97,28.11,8.46,77.47857142857143,24.08142857142857,2.1228571428571428
Pio Duran,2014,21,Hot Dry,0.6042,0.4333,28.75285714,29.07,28.39,6.65,77.95857142857143,23.312857142857144,1.9914285714285715
Pio Duran,2014,23,Wet,0.6097,0.4068,29.76571429,30.65,28.86,14.73,72.16285714285713,20.722857142857144,1.2185714285714286
Pio Duran,2014,24,Wet,0.6246,0.3934,28.35285714,29.04,28.02,44.66,83.07571428571428,20.99428571428572,1.8542857142857143
Pio Duran,2014,25,Wet,0.6602,0.4238,28.09571429,28.87,27.4,47.4,82.43714285714286,20.542857142857144,2.1814285714285715
Pio Duran,2014,26,Wet,0.6737,0.3128,28.05857143,28.48,27.51,74.78,80.78714285714285,19.232857142857146,1.89
Pio Duran,2014,27,Wet,0.6996,0.4371,27.36285714,27.62,26.92,46.12,85.51285714285714,15.191428571428572,2.5828571428571427
Pio Duran,2014,28,Wet,0.6494,0.5056,27.70714286,28.77,27.03,20.39,83.45857142857143,19.73,2.3114285714285714
Pio Duran,2014,29,Wet,0.4128,0.2913,26.91714286,28.35,25.94,251.47,87.82571428571428,14.082857142857142,2.93
Pio Duran,2014,31,Wet,0.5865,0.4332,26.59857143,27.46,25.65,58.88,87.71714285714286,13.817142857142857,3.462857142857143
Pio Duran,2014,32,Wet,0.6534,0.4667,26.61142857,27.01,26.0,24.25,89.2057142857143,14.514285714285714,3.618571428571428
Pio Duran,2014,33,Wet,0.6481,0.5209,27.13,27.6,26.35,0.04,85.44142857142857,21.215714285714284,2.8385714285714285
Pio Duran,2014,34,Wet,0.6613,0.4789,27.4,28.6,26.94,24.17,82.36857142857141,20.65428571428572,1.5400000000000005
Pio Duran,2014,35,Wet,0.6315,0.4435,27.28,27.84,26.9,74.68,83.08857142857143,19.595714285714287,1.327142857142857
Pio Duran,2014,36,Wet,0.6517,0.51,26.68571429,27.7,25.58,118.36,84.88285714285713,16.102857142857143,1.7714285714285711
Pio Duran,2014,37,Wet,0.6254102564102565,0.4389128205128205,26.59428571,27.07,26.08,63.540000000000006,85.55857142857143,15.075714285714286,1.841428571428572
Pio Duran,2014,39,Wet,0.6674,0.523,26.38571429,27.31,25.61,127.9,88.93714285714286,11.57,2.9642857142857144
Pio Duran,2014,40,Wet,0.6254102564102565,0.4389128205128205,27.65142857,28.11,27.03,11.36,83.14857142857143,20.43857142857143,1.342857142857143
Pio Duran,2014,41,Cool Dry,0.6517,0.51,27.55,28.04,26.94,55.74,83.41142857142857,18.24,1.4357142857142855
Pio Duran,2014,42,Cool Dry,0.6254102564102565,0.4389128205128205,26.89428571,27.76,26.25,73.17999999999999,86.12571428571428,14.86,1.832857142857143
Pio Duran,2014,43,Cool Dry,0.6403,0.5107,26.61571429,26.98,26.42,36.22,87.03857142857143,18.68142857142857,2.09
Pio Duran,2014,44,Cool Dry,0.6254102564102565,0.4389128205128205,26.85714286,27.34,26.4,57.77,87.89,14.694285714285714,2.491428571428571
Pio Duran,2014,45,Cool Dry,0.6302,0.4991,25.93142857,26.91,25.02,5.51,82.30714285714285,17.745714285714286,2.4785714285714286
Pio Duran,2014,47,Cool Dry,0.6331,0.442,26.13,26.41,25.78,46.1,86.82285714285715,13.877142857142855,2.7657142857142856
Pio Duran,2014,48,Cool Dry,0.6723,0.5349,26.49,26.95,26.2,49.43,88.40142857142857,14.625714285714285,1.9385714285714288
Pio Duran,2014,49,Dry,0.6605,0.4723,26.52428571,26.85,26.15,142.36,89.5657142857143,13.38,2.8385714285714285
Pio Duran,2014,50,Dry,0.7018,0.504,25.88285714,26.69,24.69,206.86,87.36428571428571,11.09142857142857,4.042857142857143
Pio Duran,2014,51,Dry,0.688421890519204,0.5153134707693132,25.95285714,26.5,25.01,121.95,89.26857142857143,11.79,2.7642857142857147
Pio Duran,2014,52,Dry,0.7037603724773597,0.5016298268859987,25.88,26.24,25.36,144.12,89.5,12.611428571428572,3.9842857142857135
Pio Duran,2015,1,Dry,0.6897772509326826,0.550291780378642,24.805,25.61,24.11,59.58,88.805,10.2075,3.9075
Pio Duran,2015,2,Dry,0.6904160917165456,0.4786200999634653,24.23571429,25.27,23.36,17.009999999999998,83.19428571428571,15.747142857142858,3.3742857142857146
Pio Duran,2015,3,Dry,0.7215293443999417,0.4763056693756886,24.48714286,25.04,23.87,242.67,86.36142857142856,12.108571428571429,3.91
Pio Duran,2015,4,Dry,0.6601601799171354,0.566998105027564,25.05571429,26.09,23.69,21.48,84.36285714285714,14.405714285714286,2.3657142857142857
Pio Duran,2015,6,Dry,0.5646836831139317,0.3920985336302598,24.62285714,25.56,23.67,36.71,84.58714285714287,13.801428571428572,3.177142857142857
Pio Duran,2015,7,Dry,0.6381627563724501,0.4845180779495218,24.02571429,25.08,23.36,10.75,81.19000000000001,18.035714285714285,2.841428571428572
Pio Duran,2015,8,Dry,0.6087677734239401,0.4109899864921117,24.96142857,25.55,24.45,69.76,87.29142857142857,14.328571428571427,2.877142857142857
Pio Duran,2015,9,Dry,0.6113541072127527,0.4686341280855486,24.21,24.52,23.59,12.02,80.39,17.84,3.0385714285714287
Pio Duran,2015,10,Hot Dry,0.5976330105775055,0.4655374249368046,25.03285714,25.4,24.28,7.959999999999999,80.88857142857144,20.205714285714286,2.845714285714286
Pio Duran,2015,11,Hot Dry,0.6486094540606437,0.4027774184503948,25.11285714,25.85,24.41,14.95,81.08285714285715,19.801428571428573,2.8842857142857143
Pio Duran,2015,12,Hot Dry,0.6289697796156539,0.4607710626498801,24.87571429,25.24,24.36,6.16,77.7,22.037142857142857,2.8428571428571425
Pio Duran,2015,14,Hot Dry,0.6472563585390919,0.4637455744853434,25.77428571,26.22,25.55,50.66,80.43571428571428,19.640000000000004,3.355714285714285
Pio Duran,2015,15,Hot Dry,0.5960338843283756,0.4270059997149068,26.48857143,27.05,25.94,20.73,80.71285714285715,19.83142857142857,2.46
Pio Duran,2015,16,Hot Dry,0.6354260649560577,0.4170326472487538,26.41571429,26.86,26.04,7.93,78.43714285714285,21.76714285714285,2.891428571428572
Pio Duran,2015,17,Hot Dry,0.6216869890021329,0.4583813768281442,27.35285714,28.33,26.98,28.33,79.30714285714285,22.414285714285715,2.704285714285714
Pio Duran,2015,18,Hot Dry,0.4850014589137866,0.3317329365097287,27.57714286,28.21,27.2,20.51,79.58571428571429,22.571428571428573,1.9442857142857144
Pio Duran,2015,19,Hot Dry,0.5674848642242963,0.3971041413968161,27.69428571,28.11,27.05,17.67,79.39857142857143,21.985714285714288,1.9642857142857144
Pio Duran,2015,20,Hot Dry,0.5630064915556016,0.3934771099562835,28.07428571,28.7,27.54,4.180000000000001,75.39999999999999,25.49428571428572,2.4171428571428573
Pio Duran,2015,22,Hot Dry,0.5508922297217157,0.3813169173708762,28.83857143,29.41,27.71,1.56,71.35142857142857,23.708571428571428,1.5557142857142858
Pio Duran,2015,23,Wet,0.5622371954172721,0.3912934574323093,29.65,29.87,29.32,11.45,69.48142857142857,24.187142857142856,1.437142857142857
Pio Duran,2015,24,Wet,0.568944261399134,0.3722542765948338,28.66857143,29.21,28.29,29.040000000000003,77.50714285714285,21.164285714285715,1.851428571428572
Pio Duran,2015,25,Wet,0.6311386147585347,0.4080829405164476,28.72857143,29.29,28.42,18.15,77.99571428571429,21.435714285714283,1.8471428571428568
Pio Duran,2015,26,Wet,0.6150273102074102,0.4931955088542718,28.12285714,29.06,26.51,84.16,80.17571428571429,17.417142857142856,1.7485714285714289
Pio Duran,2015,27,Wet,0.6333406584368768,0.4747949099476881,27.71571429,29.1,26.99,55.64,82.64857142857143,15.582857142857142,3.3085714285714287
Pio Duran,2015,28,Wet,0.6620144432213185,0.4442265087609565,27.45714286,27.92,27.02,39.260000000000005,85.15857142857143,15.304285714285712,4.085714285714286
Pio Duran,2015,30,Wet,0.6882061358776255,0.5105811531423403,27.50428571,27.86,27.14,10.16,84.42857142857143,18.50142857142857,2.441428571428572
Pio Duran,2015,31,Wet,0.6294340325228739,0.4697372786616072,27.12285714,27.69,25.86,40.41,81.34857142857143,18.34,1.615714285714286
Pio Duran,2015,32,Wet,0.8300037178626745,0.5218781344853954,27.43,27.86,26.55,36.85,80.58285714285714,20.04428571428572,1.5842857142857143
Pio Duran,2015,33,Wet,0.7401656461420597,0.546510442162472,27.64,28.49,27.05,42.5,82.33285714285715,17.924285714285713,2.8114285714285714
Pio Duran,2015,34,Wet,0.7247666271586221,0.5399272914220323,28.28142857,29.03,26.99,16.67,79.62285714285714,21.56571428571429,0.9785714285714286
Pio Duran,2015,35,Wet,0.6612743407467527,0.5128089004432532,28.16,29.3,27.44,47.87,80.72142857142856,17.14,3.665714285714286
Pio Duran,2015,36,Wet,0.7217309881382191,0.5539119902943506,27.92,28.65,27.27,24.91,81.22428571428573,19.91,1.365714285714286
Pio Duran,2015,38,Wet,0.6813794704613894,0.507177798453999,27.48428571,28.27,26.78,57.23,84.50285714285714,20.58142857142857,1.9271428571428568
Pio Duran,2015,39,Wet,0.6784319957634797,0.5662880200346739,27.52571429,27.78,27.1,51.940000000000005,80.62142857142858,18.99,1.7
Pio Duran,2015,40,Wet,0.6839586920602458,0.5115016558265113,27.74142857,28.72,27.2,51.14,83.81428571428572,18.93142857142857,2.275714285714286
Pio Duran,2015,41,Cool Dry,0.7651506017710759,0.554421644294378,26.93857143,27.95,25.68,59.95,85.5657142857143,14.742857142857144,2.04
Pio Duran,2015,42,Cool Dry,0.7224942836103625,0.5314849608817377,28.20285714,29.01,27.45,41.91,78.09857142857143,21.548571428571428,1.5142857142857142
Pio Duran,2015,43,Cool Dry,0.7342949359317937,0.5836634233459337,27.60714286,27.87,27.24,6.45,82.41428571428571,18.787142857142857,2.9771428571428573
Pio Duran,2015,44,Cool Dry,0.7288925773574734,0.5680160050964491,26.69142857,26.96,26.24,41.42,85.36428571428571,18.02857142857143,2.625714285714285
Pio Duran,2015,46,Cool Dry,0.7223754784418404,0.5248835235044979,26.83571429,27.04,26.4,46.71,85.49571428571429,18.46,2.907142857142857
Pio Duran,2015,47,Cool Dry,0.6946322303537802,0.5668299486922187,26.86285714,27.01,26.78,31.33,84.0257142857143,18.222857142857144,2.755714285714286
Pio Duran,2015,48,Cool Dry,0.7639169215551211,0.5177609272777957,26.79857143,27.09,26.61,45.46,82.14999999999999,18.077142857142857,3.0742857142857143
Pio Duran,2015,49,Dry,0.6469065171438367,0.4740456700444205,26.35857143,26.92,25.78,52.96,85.33571428571429,15.934285714285712,2.74
Pio Duran,2015,50,Dry,0.7043987660043217,0.5054786992780683,26.44285714,26.95,25.7,43.41,86.38285714285713,16.22714285714286,2.45
Pio Duran,2015,51,Dry,0.7075269861250494,0.4761801525892007,26.10428571,26.49,25.55,251.91000000000005,89.18857142857142,9.785714285714286,3.892857142857143
Pio Duran,2015,52,Dry,0.7176232149867255,0.48109129871961,25.58571429,26.06,25.2,23.14,84.58857142857143,16.57,2.935714285714286
Pio Duran,2016,53,Dry,0.6693293990263384,0.4636082447704133,25.26714286,25.43,24.82,7.24,84.28714285714285,18.40714285714285,2.4200000000000004
Pio Duran,2016,1,Dry,0.7066217907816933,0.4806188838634594,25.86714286,26.75,25.07,22.75,84.75428571428571,15.774285714285714,1.9614285714285715
Pio Duran,2016,2,Dry,0.651003612287146,0.4743577522017652,25.37571429,25.69,25.01,18.85,83.4557142857143,17.202857142857145,2.8542857142857145
Pio Duran,2016,4,Dry,0.658141398890904,0.5061163279506564,25.22142857,26.17,23.83,69.31,85.61571428571429,13.007142857142856,4.0600000000000005
Pio Duran,2016,5,Dry,0.5326760786763407,0.3616066895922885,25.69142857,26.43,25.22,36.19,84.80857142857143,15.218571428571428,2.77
Pio Duran,2016,6,Dry,0.7035118096691868,0.4569147025583004,24.98714286,25.85,24.44,70.03999999999999,84.5457142857143,16.33857142857143,3.2471428571428573
Pio Duran,2016,7,Dry,0.6697149797093179,0.432514937442356,25.04428571,25.69,24.74,18.630000000000003,83.95857142857143,18.687142857142856,3.0471428571428567
Pio Duran,2016,8,Dry,0.6600050950796323,0.5064094948083262,25.37714286,25.7,25.17,75.71,84.01857142857143,17.62142857142857,3.4142857142857146
Pio Duran,2016,9,Hot Dry,0.6973934213949465,0.5501698545783942,25.69142857,26.16,25.38,3.72,83.88714285714286,23.05,2.4185714285714286
Pio Duran,2016,10,Hot Dry,0.668462632752227,0.4564264047961686,25.79142857,25.93,25.49,2.09,82.13714285714286,23.56714285714286,2.051428571428571
Pio Duran,2016,12,Hot Dry,0.6294537698510874,0.4777581434488672,26.21857143,27.05,25.53,1.48,79.33571428571429,23.807142857142857,1.9157142857142857
Pio Duran,2016,13,Hot Dry,0.6248700364106794,0.4301435385414896,26.70571429,26.99,26.18,20.84,80.27428571428571,19.00142857142857,2.9257142857142857
Pio Duran,2016,14,Hot Dry,0.676252373587928,0.45246850052173,27.19285714,27.81,26.83,13.91,79.36428571428571,22.698571428571427,2.645714285714285
Pio Duran,2016,15,Hot Dry,0.5769327285515108,0.4038634302141005,28.15142857,28.77,27.41,12.01,80.12142857142858,23.464285714285715,2.087142857142857
Pio Duran,2016,16,Hot Dry,0.554334980454429,0.4156073433537143,27.60142857,27.74,27.35,14.06,78.98142857142857,23.84857142857143,2.6614285714285715
Pio Duran,2016,17,Hot Dry,0.5761188651801971,0.3705044788824591,28.50142857,29.33,27.55,12.18,76.18285714285715,23.73,2.1185714285714288
Pio Duran,2016,18,Hot Dry,0.5597973855135795,0.35981007566897,28.47857143,28.72,28.17,13.54,77.13428571428572,23.632857142857144,2.7
Pio Duran,2016,20,Hot Dry,0.5679959298438281,0.3956236373776717,28.77857143,29.16,28.08,7.45,75.34142857142857,23.24,2.467142857142857
Pio Duran,2016,21,Hot Dry,0.6321500387603045,0.4321131405930923,28.07714286,28.72,27.43,43.48,82.42857142857143,19.12142857142857,1.4742857142857144
Pio Duran,2016,22,Wet,0.6277824427666139,0.4230537255252113,28.40714286,28.84,28.01,34.2,80.83,19.90571428571429,1.3857142857142857
Pio Duran,2016,23,Wet,0.6644062243684559,0.4012135381934943,28.86857143,29.35,28.65,34.3,79.09714285714286,20.012857142857143,1.96
Pio Duran,2016,24,Wet,0.5133362642749999,0.3825702381256,27.86285714,28.24,27.57,60.7,81.72,16.391428571428573,1.508571428571429
Pio Duran,2016,25,Wet,0.5659598206435313,0.3811075147188841,27.58,28.34,26.91,72.72999999999999,81.65714285714286,17.574285714285715,1.4685714285714284
Pio Duran,2016,26,Wet,0.717792340410076,0.476390054156361,27.03142857,27.79,26.67,70.17,85.81285714285714,15.335714285714287,2.857142857142857
Pio Duran,2016,28,Wet,0.6889164764777912,0.5203762085030554,28.50142857,29.17,28.0,14.34,77.26714285714286,21.125714285714285,0.9514285714285714
Pio Duran,2016,29,Wet,0.7247231227118103,0.532499554338896,28.01714286,28.83,27.23,24.25,80.03857142857143,20.36428571428572,1.4357142857142855
Pio Duran,2016,30,Wet,0.6439754530729184,0.5236149872701543,27.99857143,29.0,26.95,105.69,81.42428571428572,16.580000000000002,1.92
Pio Duran,2016,31,Wet,0.5283153822410129,0.4315570269248966,27.56142857,28.84,26.84,38.47,84.27714285714286,18.711428571428574,2.3042857142857147
Pio Duran,2016,32,Wet,0.6405886327456684,0.455289096776078,27.30571429,27.66,26.98,50.24,85.62571428571428,16.419999999999998,4.311428571428571
Pio Duran,2016,33,Wet,0.6565288086107001,0.5629435066624968,27.28142857,27.72,26.33,73.9,88.41571428571429,16.075714285714287,2.947142857142857
Pio Duran,2016,34,Wet,0.6532494240984613,0.4952006088122024,27.43571429,27.85,27.05,7.98,86.69428571428571,22.02857142857143,2.171428571428572
Pio Duran,2016,36,Wet,0.569235471829239,0.4460257603773425,27.94,28.68,27.64,33.81,81.80571428571429,20.78428571428572,1.1442857142857144
Pio Duran,2016,37,Wet,0.5406681398082698,0.4052400898419927,27.25142857,27.59,26.88,41.2,87.53857142857143,19.715714285714284,2.222857142857143
Pio Duran,2016,38,Wet,0.7375014047211732,0.517569881020636,27.31142857,27.68,26.65,62.48,86.27,18.06428571428572,1.5885714285714283
Pio Duran,2016,39,Wet,0.6338763203570269,0.4567728932748834,26.86,27.6,25.8,84.33,87.24000000000001,15.055714285714286,2.3642857142857143
Pio Duran,2016,40,Cool Dry,0.4898554545371273,0.358549356497446,26.91857143,28.15,26.1,81.89999999999999,86.23857142857143,14.43142857142857,1.5071428571428571
Pio Duran,2016,41,Cool Dry,0.6294944584740257,0.4738966441647274,26.76142857,27.61,26.22,195.06,87.4542857142857,12.855714285714289,2.52
Pio Duran,2016,42,Cool Dry,0.5874408290437905,0.4118280468406848,27.02857143,27.33,26.6,35.17,88.06857142857143,16.884285714285713,2.1542857142857144
Pio Duran,2016,44,Cool Dry,0.6857964153367576,0.5150925028096984,26.45428571,26.66,26.24,216.32,90.11857142857144,9.858571428571429,2.3085714285714287
Pio Duran,2016,45,Cool Dry,0.6619081636955484,0.5207319511849439,25.86428571,26.58,25.12,12.39,82.19714285714285,16.669999999999998,2.8742857142857146
Pio Duran,2016,46,Cool Dry,0.7373776806882597,0.5537931695011882,26.82714286,27.17,26.42,126.41,89.58714285714287,12.558571428571428,2.557142857142857
Pio Duran,2016,47,Cool Dry,0.7349142059538761,0.4983332364203265,26.38571429,27.05,26.01,141.19,88.95285714285716,14.435714285714283,2.895714285714285
Pio Duran,2016,48,Dry,0.6382938171027525,0.4373937604157811,26.41857143,26.85,25.73,107.05,88.90285714285714,12.588571428571427,2.13
Pio Duran,2016,49,Dry,0.6153187666318202,0.4657814480510772,25.73714286,26.57,24.98,217.25,91.38428571428572,10.081428571428573,2.6757142857142857
Pio Duran,2016,50,Dry,0.607555527194797,0.4914545440185887,25.92714286,26.18,25.77,78.4,88.28571428571429,11.86285714285714,3.4442857142857144
Pio Duran,2016,52,Dry,0.6598908690233928,0.4788532508718838,25.93,25.93,25.93,7.58,87.28,11.29,4.46
Pio Duran,2017,52,Dry,0.4655771081745202,0.3469651898299491,25.60285714,26.33,25.04,65.44,87.0657142857143,12.175714285714289,3.31
Pio Duran,2017,2,Dry,0.6313869739672165,0.4614475545068469,24.63142857,25.46,23.72,201.17,88.86285714285714,10.73857142857143,3.69
Pio Duran,2017,3,Dry,0.6845531145164186,0.4938239320719385,24.66142857,25.46,24.07,34.3,84.87142857142858,14.52,3.721428571428572
Pio Duran,2017,4,Dry,0.6818922037793971,0.486615425956825,25.31714286,26.24,24.4,59.15,88.08000000000001,14.572857142857142,2.744285714285714
Pio Duran,2017,5,Dry,0.6742741274732706,0.5060737888607596,24.31285714,25.33,22.83,10.56,82.19000000000001,18.17142857142857,3.2842857142857147
Pio Duran,2017,6,Dry,0.573742521346014,0.4667635946552027,24.08142857,25.48,22.51,44.78,83.51142857142858,15.491428571428573,3.6542857142857135
Pio Duran,2017,7,Dry,0.619124670193083,0.4716417304234068,25.48714286,25.95,25.19,34.18,87.04142857142857,18.514285714285712,2.6128571428571425
Pio Duran,2017,8,Dry,0.6279401648014122,0.4759527142164592,25.26,25.65,24.86,30.9,82.67714285714285,20.06,3.021428571428572
Pio Duran,2017,10,Hot Dry,0.6649713331965982,0.4583499868691643,25.11285714,25.95,24.72,52.71,84.07000000000001,18.90571428571429,3.0542857142857143
Pio Duran,2017,11,Hot Dry,0.6399939760700211,0.4211192903533063,25.44571429,26.63,24.71,65.78999999999999,83.43857142857142,17.194285714285716,2.5700000000000003
